issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-001254,orders,fddbd183387b5c9bcbafbd0fe965301f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001255,orders,78d7cdfcab0a42ea5428365d6ad0ff34,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001256,orders,016706d732e79b49035275c048edb2c4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001257,orders,0cb763300f5679bee73a0b0fdfe0a2d2,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001258,orders,5e605c248def72c23690c44126f8ecb6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001259,orders,65fdcb432cb9cfa970e3a3817b39040d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001260,orders,b44b36e6b69be34f58753d3b56d24001,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001261,orders,2240d9349c55949c40dbfcc98ece280c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001262,orders,4cccc0d35e7c7a0dc766ad3c4043e33e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001263,orders,123e27a1a4d0b2481d8618ac3dff7d4e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001264,orders,da335e512c5172e253ee80cb42acf8aa,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001265,orders,8e1e331cb2701fc82849ab614e8ff240,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001266,orders,dadc23575c27fa7a66ce0310807865ba,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001267,orders,e9b878264e94e17134221e4e9afd378b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001268,orders,7e6bd960caf2346257183fd4b6079a65,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001269,orders,01cb6d702e5233235f4125309d184bf4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001270,orders,d2da7d77b85e86faeb4bcdcf929f27fb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001271,orders,65959cbdb267c29a5cb0021a367df75c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001272,orders,92a195ed387f8e7f9151eae7a7ec13f0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001273,orders,4b03319a5a065c83d4fcc4f18f8cb257,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001274,orders,31f935babbc97f5990e0ffd128e19541,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001275,orders,190cce77a8a1f436ff7bb2e684906449,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001276,orders,e28fb6cbf050a8cde2b9af4ae94f3241,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001277,orders,73628c6d02ed8f6134d9752cd7b83c2a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001278,orders,4493ce8729200aed0eca9d3ae8bcc57c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001279,orders,34e6b9f685df8e8b6465a715689c749f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001280,orders,3f3d5f3033e9139ee7290ce6c74b6b79,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001281,orders,4188e271c401875d724b4e9ee6fe7206,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001282,orders,b9fffd14dc2869d69f441ff3c8f34bab,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001283,orders,aa962f90c14940f2df3c6184f35a2184,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001284,orders,f62f01ec64c6b221f926ba560907d8f7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001285,orders,90d589e42b7249c447d31594bd992684,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001286,orders,e42760f40f2fba3ba7529b6157adf501,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001287,orders,eb278cfbeefc0a9180876153de58d693,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001288,orders,f05e32e2cc67748c34a77da2ff68841c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001289,orders,585f3aa654c4d58eb968fc4fe6e3e92e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001290,orders,f0eadb6ba0382197c2f94afe7d95e60e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001291,orders,01e51b7c3025655646143d09b911e1d7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001292,orders,7dfff541b2a848ecb18ceb83d02bfa6a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001293,orders,1aba68837cfafa9cc4bba58efee87d4a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001294,orders,bea39233e56405aa80613120fa0faae9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001295,orders,21ff9e52b420083bfc502b827916d069,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001296,orders,779078ac80552fa400b11c285d16e4fa,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001297,orders,cf52c3631e531c83e5f92681b933a521,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001298,orders,fa0d5b3cb1f2221766145a60ba18ac64,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001299,orders,2ff205d5135b1c7763c6561d2643df51,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001300,orders,dd7a24d1088cf9ed90329fb0dee088f4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001301,orders,94bce2ab6f38b41d29ebbd9d755677bf,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001302,orders,dbe1de9b04777a1c1bf05fd0aeebde9a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001303,orders,d8b293a9c747dbce4a60f6c0bca37dd7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001304,orders,04a2ba381317648726f46210a46ece95,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001305,orders,b887a2e34410f9ca015c231938fc3842,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001306,orders,85a22eb264ad44ff56c4955a66876fed,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001307,orders,30a3bac324f40459c6d1a739bc811506,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001308,orders,3257d333ee8b3f21786b6270940d1fd4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001309,orders,ea3a810bd6c5d5c071b28fcb8e39b9e7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001310,orders,c60a44d6c46309c86882ffce00a0b412,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001311,orders,735458a5d288ba55c03a10cb1b2dd481,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001312,orders,36be874974d3616f9a1a763d0ac1d655,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001313,orders,028aa7c930356788f861ed1b7f984819,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001314,orders,1dbe2e0c5594a384eac781a7e46c6011,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001315,orders,90f4238d4a0d8f6371e4fbb18af5df64,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001316,orders,5b9680f27b5067afded00b23f9cb4d61,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
